Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Age,Cust_Since(yrs),Num_Childrns,AcceptedCmp,Total_amt_spend,Total_Purchases,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Absurd,Marital_Status_Divorced,Marital_Status_Engaged,Marital_Status_Married,Marital_Status_Single,Marital_Status_Widow,Marital_Status_YOLO,Age_Groups_Young,Age_Groups_Mid_aged,Age_Groups_Old,Outliers
42213.0,96,309,3.0,24,4.0,3.0,20.0,2,5,1,7,7,0,0,67,11,1,2,363.0,15.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
65748.0,58,172,73.0,93,95.0,78.0,34.0,2,2,4,10,1,1,0,69,11,1,3,545.0,18.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-1
77044.0,12,625,38.0,242,50.0,34.0,76.0,2,7,10,11,4,0,0,52,11,1,2,1065.0,31.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
74918.0,78,972,59.0,551,25.0,19.0,59.0,1,5,9,6,3,0,0,55,11,0,0,2047.0,21.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
56721.0,64,157,6.0,39,6.0,13.0,75.0,5,4,1,5,6,0,0,52,12,2,0,296.0,15.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
42160.0,26,48,9.0,45,3.0,15.0,20.0,4,2,1,4,6,0,1,49,11,2,4,140.0,11.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
61559.0,8,279,79.5,88,32.0,14.0,34.0,1,4,2,10,3,0,0,59,11,1,2,530.0,17.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
33629.0,49,132,0.0,16,0.0,0.0,4.0,5,3,1,4,9,0,0,61,12,2,0,152.0,13.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
34377.0,55,62,0.0,22,3.0,1.0,26.0,2,2,2,2,7,0,0,61,11,1,2,114.0,8.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
8940.0,25,1,45.0,3,4.0,6.0,42.0,3,3,1,3,8,0,0,38,12,1,2,101.0,10.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,-1
26228.0,50,2,6.0,4,3.0,1.0,9.0,1,1,0,2,8,0,0,51,11,1,2,25.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
77297.0,84,408,61.0,109,48.0,82.875,41.0,1,5,7,9,4,0,0,67,11,0,0,789.0,22.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-1
40211.0,30,51,1.0,7,2.0,1.0,25.0,2,2,1,2,8,0,0,43,11,2,0,87.0,7.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
33438.0,81,62,1.0,16,3.0,2.0,6.0,4,2,1,4,5,0,0,66,11,2,0,90.0,11.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
75032.0,74,952,12.0,180,47.0,12.0,12.0,2,5,4,9,3,0,0,65,11,1,2,1215.0,20.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
61284.0,76,618,15.0,106,20.0,7.0,45.0,1,11,2,8,6,0,0,69,11,0,0,811.0,22.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
22518.0,36,11,7.0,12,2.0,2.0,27.0,2,2,1,2,5,0,1,38,12,1,2,61.0,7.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
54730.0,64,318,3.0,17,4.0,7.0,56.0,5,4,1,8,4,0,0,49,11,1,2,405.0,18.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
38452.0,62,56,0.0,14,0.0,0.0,2.0,3,3,0,3,7,0,0,69,10,2,0,72.0,9.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
44421.0,53,110,5.0,59,7.0,1.0,7.0,5,5,0,4,8,0,0,53,11,2,0,189.0,14.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
38197.0,86,23,0.0,11,2.0,1.0,3.0,1,1,0,3,5,0,0,38,11,1,2,40.0,5.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
41986.0,15,27,5.0,8,8.0,3.0,12.0,3,3,0,4,4,0,0,46,10,1,2,63.0,10.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
28427.0,67,18,3.0,19,3.0,3.0,6.0,2,2,0,3,8,0,0,41,11,1,2,52.0,7.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
37395.0,47,18,0.0,9,0.0,1.0,11.0,1,1,0,3,6,0,0,48,10,1,2,39.0,5.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
64722.0,47,303,0.0,280,60.0,82.875,15.0,4,8,2,11,6,0,0,53,10,1,2,805.0,25.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
55249.0,81,97,1.0,19,2.0,0.0,11.0,1,2,1,4,3,0,0,68,10,1,2,130.0,8.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
84906.0,98,997,15.0,414,99.0,30.0,76.0,1,5,6,12,2,0,0,52,11,0,0,1631.0,24.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
44213.0,48,95,11.0,35,0.0,4.0,7.0,4,2,1,5,6,0,0,72,11,2,0,152.0,12.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
25707.0,18,1,6.0,2,3.0,6.0,3.0,1,1,0,3,7,0,0,40,10,1,2,21.0,5.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
59062.0,74,46,1.0,12,3.0,0.0,9.0,2,2,0,3,4,0,0,57,11,3,0,71.0,7.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
76624.0,68,411,79.5,147,54.0,82.875,66.0,1,5,10,7,1,0,0,62,10,1,2,899.0,23.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
66000.0,36,244,51.0,270,101.0,0.0,45.0,1,1,3,5,1,0,0,77,10,0,0,711.0,10.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
27683.0,90,152,9.0,121,12.0,12.0,45.0,4,6,2,4,8,0,0,46,12,1,2,351.0,16.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
1730.0,65,1,1.0,3,1.0,1.0,1.0,6,0,0,0,13,0,0,53,10,0,0,8.0,15.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,-1
7500.0,63,10,17.0,18,8.0,26.0,40.0,4,3,2,2,9,0,0,32,12,1,2,119.0,11.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,-1
40521.0,82,12,0.0,5,0.0,0.0,4.0,1,0,1,2,5,0,0,56,11,2,0,21.0,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
20427.0,63,5,0.0,4,0.0,0.0,1.0,1,1,0,2,8,0,0,51,10,1,2,10.0,4.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
65106.0,55,790,19.0,133,12.0,0.0,19.0,3,8,3,13,6,0,0,49,10,1,2,973.0,27.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
69969.0,64,882,29.0,514,38.0,29.0,44.0,1,4,2,6,3,0,1,59,11,0,4,1536.0,13.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-1
67433.0,51,615,28.0,259,12.0,48.0,30.0,4,6,5,13,4,0,0,72,11,2,0,992.0,28.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
77766.0,97,1004,59.0,265,115.0,59.0,27.0,2,11,10,11,6,0,1,57,11,1,2,1529.0,34.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-1
74716.0,92,133,27.0,421,13.0,82.875,71.0,2,7,3,5,4,0,0,52,11,1,2,860.0,17.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
55158.0,72,293,0.0,87,4.0,11.0,23.0,4,7,2,5,7,0,1,54,12,2,4,418.0,18.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
62972.0,39,313,15.0,47,20.0,0.0,126.5,2,7,4,3,6,0,1,69,12,1,2,587.0,16.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1
74190.0,49,151,79.5,86,120.5,82.875,64.0,2,4,2,11,2,0,0,49,10,1,2,641.0,19.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
39356.0,21,15,0.0,2,0.0,0.0,6.0,1,1,0,2,6,0,0,48,10,2,0,23.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
76653.0,91,736,63.0,551,120.5,82.875,126.0,1,4,7,11,2,0,0,55,11,0,0,2279.0,23.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,-1
90687.0,98,982,17.0,551,23.0,34.0,51.0,1,6,2,8,2,0,1,41,11,0,4,1779.0,17.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,-1
73450.0,85,1142,51.0,415,90.0,69.0,37.0,1,7,8,11,3,0,0,42,11,0,0,1804.0,27.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-1
31454.0,40,28,0.0,11,0.0,0.0,9.0,3,2,0,3,8,0,0,64,11,2,0,48.0,8.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
47139.0,2,46,0.0,12,0.0,2.0,23.0,2,2,1,2,7,0,1,72,10,2,4,83.0,7.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-1
53378.0,41,489,6.0,152,8.0,6.0,126.5,6,9,4,6,8,0,1,61,12,2,4,793.0,29.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-1
19656.0,94,25,4.0,9,6.0,8.0,32.0,3,2,1,3,7,0,0,54,11,1,2,84.0,9.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
45579.0,10,145,1.0,33,2.0,1.0,1.0,1,4,1,4,6,0,0,76,11,1,2,183.0,10.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
85485.0,73,630,26.0,551,44.0,18.0,54.0,1,6,6,6,2,0,0,66,10,0,0,1383.0,19.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1
55956.0,22,760,38.0,104,50.0,9.0,38.0,2,7,3,4,4,0,0,80,10,0,0,999.0,16.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
64191.0,30,420,15.0,186,120.5,38.0,15.0,3,5,3,13,3,0,0,61,11,1,2,825.0,24.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
38808.0,21,125,17.0,52,3.0,19.0,30.0,4,5,1,4,8,0,1,52,12,1,2,246.0,14.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
57183.0,51,464,5.0,64,7.0,0.0,70.0,6,9,1,7,8,0,0,58,11,2,0,610.0,25.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
23748.0,97,6,6.0,29,12.0,15.0,8.0,3,2,1,3,8,0,0,56,12,1,2,76.0,9.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
66303.0,56,1090,12.0,96,16.0,12.0,60.0,4,3,4,11,8,0,0,53,11,1,2,1286.0,22.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
37368.0,4,3,2.0,11,2.0,2.0,10.0,1,1,0,2,6,0,0,49,11,1,2,30.0,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
40800.0,77,24,0.0,27,8.0,30.0,10.0,2,3,0,3,7,1,0,60,11,3,3,99.0,8.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
71847.0,95,737,21.0,106,55.0,63.0,126.5,0,6,7,9,3,0,0,46,12,0,0,1192.0,22.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,-1
46149.0,36,254,6.0,71,4.0,0.0,27.0,5,5,1,7,5,0,0,49,11,1,2,362.0,18.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
78687.0,13,817,79.5,551,120.5,55.0,126.5,1,4,6,8,2,0,1,41,12,0,4,2130.0,19.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-1
49118.0,90,620,54.0,239,99.0,82.875,119.0,2,9,7,10,7,0,1,53,12,0,4,1229.0,28.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1
37633.0,49,13,4.0,20,0.0,0.0,1.0,2,1,0,3,9,0,0,67,12,2,0,38.0,6.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
39767.0,18,113,61.0,204,34.0,26.0,47.0,2,7,1,7,8,0,0,73,11,0,0,485.0,17.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
26997.0,89,7,23.0,78,120.5,49.0,126.5,2,4,2,5,7,0,0,73,12,0,0,434.0,13.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-1
33986.0,43,16,2.0,18,2.0,1.0,5.0,1,1,0,3,7,0,0,54,11,1,2,44.0,5.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
57091.0,82,462,0.0,24,6.0,0.0,4.0,2,9,2,5,7,0,1,52,12,1,2,496.0,18.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
46831.0,84,22,2.0,10,6.0,4.0,34.0,2,1,2,2,4,0,0,55,11,2,0,78.0,7.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
83151.0,80,968,79.5,551,120.5,42.0,126.5,1,5,7,10,2,0,1,52,11,0,4,2346.0,23.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-1
52531.0,68,283,79.5,151,51.0,72.0,125.0,2,7,2,10,6,0,0,53,12,0,0,794.0,21.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
15759.0,12,1,2.0,5,6.0,0.0,3.0,1,1,0,2,7,0,0,68,11,0,0,17.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
43050.0,10,30,5.0,24,6.0,3.0,8.0,2,2,0,4,5,0,0,51,10,1,2,76.0,8.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
42997.0,91,4,0.0,5,0.0,1.0,5.0,1,1,0,2,7,0,0,47,11,2,0,15.0,4.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
48918.0,21,52,0.0,9,0.0,0.0,1.0,2,1,0,4,4,0,0,61,10,2,0,62.0,7.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
60033.0,28,62,1.0,57,19.0,11.0,48.0,2,2,1,5,2,0,0,70,10,1,2,198.0,10.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
34043.0,97,20,2.0,14,3.0,0.0,10.0,1,2,0,2,9,0,0,46,11,1,2,49.0,5.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
57811.0,49,545,7.0,114,37.0,21.0,78.0,5,7,2,11,5,0,0,58,11,1,2,802.0,25.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
78569.0,14,558,79.0,551,120.5,82.875,95.0,1,4,6,4,1,0,1,78,10,0,4,1736.0,15.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-1
7500.0,5,6,5.0,4,13.0,4.0,25.0,4,2,1,3,6,0,0,46,12,2,0,57.0,10.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
117909.5,37,39,1.0,9,2.0,0.0,8.0,0,1,0,1,1,0,0,53,11,1,2,59.0,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
23148.0,83,4,6.0,8,6.0,3.0,10.0,1,2,0,3,7,0,0,39,10,0,0,37.0,6.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
44267.0,48,183,5.0,65,3.0,5.0,49.0,5,5,2,4,9,0,0,54,11,2,0,310.0,16.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
71626.0,94,546,72.0,376,94.0,82.875,72.0,1,5,5,8,3,0,0,45,12,0,0,1305.0,19.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
60894.0,61,606,7.0,155,10.0,0.0,54.0,5,10,3,8,7,0,0,58,11,1,2,832.0,26.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
50200.0,70,266,6.0,51,8.0,6.0,64.0,6,7,1,5,8,0,0,48,11,2,0,401.0,19.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
81051.0,43,1142,29.0,249,38.0,29.0,14.0,1,5,5,12,2,0,0,59,10,0,0,1501.0,23.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
65169.0,23,1074,0.0,69,0.0,0.0,46.0,1,10,4,13,6,0,1,42,10,0,4,1189.0,28.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1
59868.0,37,771,51.0,154,54.0,10.0,126.5,6,11,2,12,6,0,0,52,11,1,2,1194.0,32.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
65695.0,50,371,32.0,189,0.0,58.0,6.0,2,5,4,10,4,0,0,64,10,1,2,656.0,21.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
64857.0,78,556,14.0,551,120.5,0.0,43.0,1,7,5,10,4,0,0,68,12,0,0,1540.0,23.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,-1
45143.0,74,202,5.0,74,11.0,5.0,14.0,3,6,1,5,7,0,0,59,11,1,2,311.0,15.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
74805.0,14,209,79.5,209,41.0,82.875,37.0,5,4,7,10,2,0,0,69,11,1,2,820.0,26.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1
59060.0,77,35,40.0,111,36.0,40.0,12.0,3,3,1,7,4,0,0,35,10,1,2,274.0,14.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
27238.0,39,37,0.0,17,0.0,0.0,3.0,3,3,0,3,9,0,0,62,11,2,0,57.0,9.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
47009.0,89,171,45.0,73,59.0,10.0,90.0,4,3,2,8,4,0,0,59,11,1,2,448.0,17.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
46094.0,62,12,2.0,20,3.0,2.0,5.0,1,1,0,3,7,0,0,51,10,2,0,44.0,5.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
37235.0,68,20,2.0,9,4.0,6.0,20.0,1,1,1,2,4,0,0,40,10,1,2,61.0,5.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
81843.0,13,779,79.5,537,34.0,69.0,126.5,1,5,9,12,3,0,0,64,11,0,0,1643.0,27.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-1
46692.0,37,170,6.0,97,24.0,12.0,88.0,3,6,1,5,6,0,0,66,11,1,2,397.0,15.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
77382.0,36,491,48.0,231,112.0,82.875,126.5,2,5,7,12,1,0,0,56,10,1,2,1121.0,26.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
37774.0,28,173,8.0,107,7.0,2.0,126.5,4,7,2,3,9,1,1,47,12,2,3,473.0,16.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,-1
18393.0,2,7,10.0,13,16.0,0.0,4.0,2,3,0,3,8,0,0,50,10,1,2,50.0,8.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
72828.0,17,1205,0.0,235,19.0,14.0,126.5,6,6,3,13,7,0,0,62,11,1,2,1678.0,28.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-1
24711.0,86,10,7.0,25,6.0,3.0,7.0,1,3,0,3,7,0,0,42,10,0,0,58.0,7.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
45503.0,54,97,4.0,44,6.0,1.0,18.0,1,3,1,4,5,0,0,49,11,1,2,170.0,9.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
6560.0,2,67,11.0,26,4.0,3.0,126.5,0,1,0,1,13,0,0,42,11,0,0,373.0,2.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,-1
71604.0,3,345,53.0,528,98.0,75.0,97.0,1,8,3,5,4,0,1,79,11,0,4,1196.0,17.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,-1
27244.0,84,6,5.0,17,3.0,24.0,46.0,2,2,2,2,7,0,0,45,10,1,2,101.0,8.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
48752.0,8,73,57.0,100,71.0,15.0,0.0,5,6,1,5,9,0,1,55,12,2,4,316.0,17.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
71434.0,4,711,36.0,217,120.5,82.875,126.5,3,7,4,7,4,0,0,62,11,1,2,1400.0,21.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
90842.0,57,774,70.0,118,120.5,82.875,93.0,1,4,9,13,1,0,0,76,11,0,0,1424.0,27.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-1
88097.0,24,163,0.0,480,0.0,82.875,75.0,1,6,5,8,9,0,1,46,12,1,2,844.0,20.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-1
51948.0,51,82,33.0,54,71.0,30.0,41.0,2,5,2,4,5,0,0,49,11,1,2,311.0,13.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
71853.0,29,358,79.5,413,120.5,82.875,32.0,1,2,8,6,1,0,0,42,11,0,0,1149.0,17.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
35876.0,13,66,2.0,40,4.0,3.0,14.0,1,3,1,3,6,0,0,41,10,0,0,129.0,8.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
40049.0,23,13,6.0,7,0.0,3.0,3.0,1,1,0,3,6,0,0,72,11,1,2,32.0,5.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
39660.0,36,139,13.0,78,20.0,13.0,36.0,3,7,1,3,9,0,1,42,12,1,2,299.0,14.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
50127.0,88,274,0.0,21,4.0,6.0,15.0,1,5,1,6,6,0,0,62,10,1,2,320.0,13.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
43263.0,2,262,6.0,61,0.0,10.0,102.0,3,5,2,6,5,0,0,47,12,1,2,441.0,16.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
62845.0,3,1099,0.0,45,0.0,0.0,34.0,6,3,4,10,8,0,1,75,12,2,4,1178.0,28.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-1
18929.0,15,32,0.0,8,23.0,4.0,18.0,1,1,0,4,6,0,0,34,11,0,0,85.0,6.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
24367.0,58,2,4.0,2,0.0,11.0,5.0,1,1,0,2,9,0,0,42,11,1,2,24.0,4.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
26887.0,27,6,7.0,4,3.0,4.0,6.0,1,1,0,3,6,0,0,65,11,1,2,30.0,5.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
62061.0,12,641,7.0,84,0.0,30.0,38.0,3,10,4,7,6,0,0,48,11,1,2,800.0,24.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
76542.0,91,794,73.0,551,0.0,29.0,14.0,1,4,8,10,2,0,0,68,11,0,0,1483.0,23.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
70515.0,12,420,0.0,452,120.5,64.0,126.5,1,6,6,4,2,0,1,31,11,0,4,1258.0,17.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,-1
18227.0,21,1,2.0,7,4.0,3.0,11.0,1,0,1,2,8,0,0,37,12,1,2,28.0,4.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
69139.0,23,86,12.0,75,33.0,15.0,6.0,1,4,1,5,4,0,0,59,10,1,2,227.0,11.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
69109.0,10,823,25.0,459,120.5,29.0,95.0,1,6,6,7,4,0,1,42,12,0,4,1555.0,20.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1
69627.0,35,231,79.5,215,120.5,30.0,53.0,2,8,2,11,5,0,0,62,11,1,2,861.0,23.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
38136.0,69,8,15.0,27,0.0,20.0,33.0,2,3,1,2,8,0,0,46,11,1,2,103.0,8.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
62159.0,68,182,17.0,259,77.0,70.0,29.0,1,6,2,10,4,0,0,78,10,0,0,634.0,19.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
80695.0,85,557,79.5,551,120.5,37.0,18.0,1,5,8,5,2,0,0,61,11,0,0,1918.0,19.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
33316.0,34,79,1.0,31,4.0,4.0,12.0,3,2,1,4,6,0,0,53,11,2,0,131.0,10.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
58554.0,55,368,24.0,68,38.0,0.0,88.0,6,8,2,6,7,0,0,56,12,2,0,586.0,22.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
17256.0,10,6,4.0,14,8.0,8.0,22.0,2,2,1,2,8,0,0,32,11,1,2,62.0,7.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
53034.0,30,160,15.0,196,15.0,11.0,50.0,6,6,1,7,8,0,0,50,11,2,0,447.0,22.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
52203.0,36,488,21.0,238,56.0,82.875,28.0,1,8,7,11,6,0,0,74,12,0,0,939.0,27.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1
59601.0,14,691,7.0,69,0.0,7.0,23.0,4,2,2,7,8,0,0,47,11,1,2,797.0,15.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-1
75154.0,79,543,10.0,205,120.5,82.875,82.0,1,6,3,6,3,0,1,66,12,1,2,1143.0,16.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,-1
47025.0,52,254,7.0,108,20.0,0.0,26.0,3,6,3,5,6,0,0,48,11,1,2,415.0,17.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
37971.0,97,5,4.0,10,2.0,2.0,7.0,1,1,0,3,8,0,0,51,11,1,2,30.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
67267.0,0,134,11.0,59,15.0,2.0,30.0,1,3,2,5,2,0,0,66,10,1,2,251.0,11.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
57338.0,96,143,6.0,52,11.0,8.0,17.0,2,4,1,5,5,0,0,49,10,1,2,237.0,12.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
50523.0,89,51,4.0,24,4.0,7.0,1.0,2,2,0,4,6,0,0,64,11,2,0,91.0,8.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
50611.0,98,459,0.0,24,6.0,0.0,4.0,6,4,5,7,6,0,0,64,12,1,2,493.0,22.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
56242.0,72,689,8.0,167,11.0,8.0,88.0,5,8,4,11,6,0,0,55,11,1,2,971.0,28.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
